block,config,seed,acq_mode,pre_id_source,acq_initial_v,release_threshold,release_duration,fit_before,fit_after,delta,v_mean,v_std,active_frac_end,cross_e_frac_end,active_frac_min,valence_mean,wall_sec
step17_factorial,periodic_hebbian_iv0.2_thr0.05_dur1000,1,periodic,hebbian,0.2,0.05,1000,-0.0002678088203538209,-0.00022257992532104254,4.522889503277838e-05,0.8529919385910034,0.3476462960243225,1.0,0.4005126953125,0.9969482421875,0.2510870397090912,5.160793685994577
step17_factorial,periodic_hebbian_iv0.2_thr0.05_dur1000,2,periodic,hebbian,0.2,0.05,1000,-0.0002715807349886745,-0.00022785998589824885,4.372074909042567e-05,0.8434764742851257,0.3462357819080353,1.0,0.3929443359375,0.9979248046875,0.25080135464668274,5.1950651980005205
step17_factorial,periodic_hebbian_iv0.2_thr0.05_dur1000,3,periodic,hebbian,0.2,0.05,1000,-0.0002791685692500323,-0.00023764435900375247,4.1524210246279836e-05,0.8617803454399109,0.33559414744377136,1.0,0.395751953125,0.998291015625,0.2373645156621933,5.259307935950346
step17_factorial,periodic_hebbian_iv0.2_thr0.05_dur1000,4,periodic,hebbian,0.2,0.05,1000,-0.00026649280334822834,-0.0002243028866359964,4.2189916712231934e-05,0.8449386358261108,0.34389761090278625,1.0,0.40478515625,0.99755859375,0.2524692416191101,5.347824233002029
step17_factorial,periodic_hebbian_iv0.2_thr0.20_dur200,0,periodic,hebbian,0.2,0.2,200,-0.0002585904148872942,-0.00022339681163430214,3.5193603252992034e-05,0.847456693649292,0.336723655462265,0.9993896484375,0.408935546875,0.98876953125,0.2541652321815491,5.953777114045806
step17_factorial,periodic_hebbian_iv0.2_thr0.20_dur200,1,periodic,hebbian,0.2,0.2,200,-0.0002678088203538209,-0.00022309256019070745,4.4716260163113475e-05,0.8609102964401245,0.3411335349082947,0.9996337890625,0.4024658203125,0.9874267578125,0.2489829957485199,5.227907928987406
step17_factorial,periodic_hebbian_iv0.2_thr0.20_dur200,2,periodic,hebbian,0.2,0.2,200,-0.0002715807349886745,-0.00022263952996581793,4.894120502285659e-05,0.84940505027771,0.34338122606277466,0.9998779296875,0.396240234375,0.9876708984375,0.253556489944458,5.116886402014643
step17_factorial,periodic_hebbian_iv0.2_thr0.20_dur200,3,periodic,hebbian,0.2,0.2,200,-0.0002791685692500323,-0.00023749578394927084,4.167278530076146e-05,0.867061972618103,0.330765038728714,1.0,0.3973388671875,0.990478515625,0.2370593398809433,5.357017071975861
step17_factorial,periodic_hebbian_iv0.2_thr0.20_dur200,4,periodic,hebbian,0.2,0.2,200,-0.00026649280334822834,-0.0002226479264209047,4.384487692732364e-05,0.8443833589553833,0.34190934896469116,1.0,0.407470703125,0.985595703125,0.2537229061126709,5.145381705020554
step17_factorial,periodic_hebbian_iv0.2_thr0.20_dur1000,0,periodic,hebbian,0.2,0.2,1000,-0.0002585904148872942,-0.00022357491252478212,3.501550236251205e-05,0.8481820225715637,0.34037166833877563,0.999755859375,0.4073486328125,0.991455078125,0.2544085383415222,5.1453759529977106
step17_factorial,periodic_hebbian_iv0.2_thr0.20_dur1000,1,periodic,hebbian,0.2,0.2,1000,-0.0002678088203538209,-0.00022575914044864476,4.204967990517616e-05,0.8576676845550537,0.3351691663265228,0.99951171875,0.3994140625,0.9903564453125,0.24745933711528778,5.201872545003425
step17_factorial,periodic_hebbian_iv0.2_thr0.20_dur1000,2,periodic,hebbian,0.2,0.2,1000,-0.0002715807349886745,-0.00022747654293198138,4.410419205669314e-05,0.8452008962631226,0.3463471233844757,1.0,0.3896484375,0.98876953125,0.2523891031742096,5.234783441002946
step17_factorial,periodic_hebbian_iv0.2_thr0.20_dur1000,3,periodic,hebbian,0.2,0.2,1000,-0.0002791685692500323,-0.00023447303101420403,4.469553823582828e-05,0.8656396865844727,0.33207598328590393,1.0,0.3978271484375,0.9940185546875,0.237319678068161,5.132270321017131
step17_factorial,periodic_hebbian_iv0.2_thr0.20_dur1000,4,periodic,hebbian,0.2,0.2,1000,-0.00026649280334822834,-0.00022224003623705357,4.425276711117476e-05,0.849114179611206,0.3422827124595642,1.0,0.406494140625,0.9884033203125,0.25108659267425537,5.086098212981597
step17_factorial,periodic_hebbian_iv1.0_thr0.05_dur200,0,periodic,hebbian,1.0,0.05,200,-0.0002585904148872942,-0.0002198827569372952,3.8707657949998975e-05,0.8580379486083984,0.3353750705718994,1.0,0.4078369140625,0.9974365234375,0.2552550435066223,5.2939085609978065
step17_factorial,periodic_hebbian_iv1.0_thr0.05_dur200,1,periodic,hebbian,1.0,0.05,200,-0.0002678088203538209,-0.0002301732893101871,3.763553104363382e-05,0.8668395280838013,0.32952994108200073,1.0,0.3994140625,0.9989013671875,0.2447843700647354,5.153102442971431
step17_factorial,periodic_hebbian_iv1.0_thr0.05_dur200,2,periodic,hebbian,1.0,0.05,200,-0.0002715807349886745,-0.00022696652740705758,4.461420758161694e-05,0.857974648475647,0.3352788984775543,1.0,0.392822265625,0.998046875,0.2513788640499115,5.175778545963112
step17_factorial,periodic_hebbian_iv1.0_thr0.05_dur200,3,periodic,hebbian,1.0,0.05,200,-0.0002791685692500323,-0.0002381426893407479,4.102587990928441e-05,0.8727675676345825,0.32344335317611694,1.0,0.396240234375,0.998291015625,0.23486971855163574,5.202905661019031
step17_factorial,periodic_hebbian_iv1.0_thr0.05_dur200,4,periodic,hebbian,1.0,0.05,200,-0.00026649280334822834,-0.00022541741782333702,4.107538552489132e-05,0.8563128709793091,0.3381314277648926,1.0,0.404296875,0.998046875,0.2526231110095978,5.181435941020027
step17_factorial,periodic_hebbian_iv1.0_thr0.05_dur1000,0,periodic,hebbian,1.0,0.05,1000,-0.0002585904148872942,-0.0002219662710558623,3.6624143831431866e-05,0.8583856225013733,0.3377044200897217,1.0,0.4075927734375,0.99853515625,0.25689393281936646,5.1233729619998485
step17_factorial,periodic_hebbian_iv1.0_thr0.05_dur1000,1,periodic,hebbian,1.0,0.05,1000,-0.0002678088203538209,-0.00022552632435690612,4.2282495996914804e-05,0.8666691184043884,0.3358534574508667,1.0,0.398681640625,0.9981689453125,0.25024667382240295,5.430891600961331
step17_factorial,periodic_hebbian_iv1.0_thr0.05_dur1000,2,periodic,hebbian,1.0,0.05,1000,-0.0002715807349886745,-0.0002310944109922275,4.048632399644703e-05,0.8527125120162964,0.34073197841644287,1.0,0.3912353515625,0.997314453125,0.2523741126060486,5.1177646680152975
step17_factorial,periodic_hebbian_iv1.0_thr0.05_dur1000,3,periodic,hebbian,1.0,0.05,1000,-0.0002791685692500323,-0.0002366787230130285,4.24898462370038e-05,0.8714684247970581,0.326789915561676,1.0,0.3966064453125,0.9986572265625,0.23538106679916382,5.269012490985915
step17_factorial,periodic_hebbian_iv1.0_thr0.05_dur1000,4,periodic,hebbian,1.0,0.05,1000,-0.00026649280334822834,-0.00022658190573565662,3.9910897612571716e-05,0.8576970100402832,0.33555591106414795,1.0,0.4036865234375,0.998046875,0.2505970001220703,5.149540835001972
step17_factorial,periodic_hebbian_iv1.0_thr0.20_dur200,0,periodic,hebbian,1.0,0.2,200,-0.0002585904148872942,-0.00022061010531615466,3.7980309571139514e-05,0.8817750215530396,0.3170061707496643,1.0,0.4053955078125,0.9954833984375,0.2561376988887787,5.140997451031581
step17_factorial,periodic_hebbian_iv1.0_thr0.20_dur200,1,periodic,hebbian,1.0,0.2,200,-0.0002678088203538209,-0.00022451693075709045,4.329188959673047e-05,0.880732536315918,0.3188840448856354,1.0,0.4007568359375,0.99609375,0.24792318046092987,5.157332708011381
step17_factorial,periodic_hebbian_iv1.0_thr0.20_dur200,2,periodic,hebbian,1.0,0.2,200,-0.0002715807349886745,-0.0002239902678411454,4.7590467147529125e-05,0.8756060600280762,0.315586119890213,1.0,0.39453125,0.995361328125,0.2494327872991562,5.309770449995995
step17_factorial,periodic_hebbian_iv1.0_thr0.20_dur200,3,periodic,hebbian,1.0,0.2,200,-0.0002791685692500323,-0.00023738922027405351,4.177934897597879e-05,0.8818538188934326,0.31591299176216125,1.0,0.393310546875,0.996826171875,0.23733215034008026,5.071521484002005
step17_factorial,periodic_hebbian_iv1.0_thr0.20_dur200,4,periodic,hebbian,1.0,0.2,200,-0.00026649280334822834,-0.00022547043045051396,4.1022372897714376e-05,0.874652624130249,0.3176332712173462,1.0,0.4051513671875,0.995849609375,0.24882103502750397,5.241019147972111
step17_factorial,periodic_hebbian_iv1.0_thr0.20_dur1000,0,periodic,hebbian,1.0,0.2,1000,-0.0002585904148872942,-0.00022753853409085423,3.1051880796439946e-05,0.8760054111480713,0.31955909729003906,1.0,0.402587890625,0.9942626953125,0.25312718749046326,5.25800078100292
step17_factorial,periodic_hebbian_iv1.0_thr0.20_dur1000,1,periodic,hebbian,1.0,0.2,1000,-0.0002678088203538209,-0.000226220756303519,4.158806405030191e-05,0.8818807601928711,0.3164539933204651,1.0,0.3988037109375,0.9964599609375,0.2478647381067276,5.216332114010584
step17_factorial,periodic_hebbian_iv1.0_thr0.20_dur1000,2,periodic,hebbian,1.0,0.2,1000,-0.0002715807349886745,-0.0002276086452184245,4.397208977025002e-05,0.8746473789215088,0.3209902048110962,1.0,0.3897705078125,0.99560546875,0.25105980038642883,5.1325141380075365
step17_factorial,periodic_hebbian_iv1.0_thr0.20_dur1000,3,periodic,hebbian,1.0,0.2,1000,-0.0002791685692500323,-0.00023820508795324713,4.0963481296785176e-05,0.8864161968231201,0.3120151460170746,1.0,0.3961181640625,0.996337890625,0.23518548905849457,5.1256712740287185
step17_factorial,periodic_hebbian_iv1.0_thr0.20_dur1000,4,periodic,hebbian,1.0,0.2,1000,-0.00026649280334822834,-0.00022578210337087512,4.0710699977353215e-05,0.8782070279121399,0.3160831928253174,1.0,0.4051513671875,0.9959716796875,0.2515103220939636,5.1557049010298215
step17_factorial,periodic_hebbian_iv1.8_thr0.05_dur200,0,periodic,hebbian,1.8,0.05,200,-0.0002585904148872942,-0.00022236551740206778,3.622489748522639e-05,0.8698728084564209,0.3580028712749481,1.0,0.4075927734375,0.998046875,0.2559807002544403,5.2124039200134575
step17_factorial,periodic_hebbian_iv1.8_thr0.05_dur200,1,periodic,hebbian,1.8,0.05,200,-0.0002678088203538209,-0.00022598778014071286,4.182104021310806e-05,0.8766053915023804,0.34740495681762695,1.0,0.3995361328125,0.9979248046875,0.24800649285316467,5.154842852964066
step17_factorial,periodic_hebbian_iv1.8_thr0.05_dur200,2,periodic,hebbian,1.8,0.05,200,-0.0002715807349886745,-0.0002307694812770933,4.081125371158123e-05,0.8700838088989258,0.3576541841030121,1.0,0.391845703125,0.9974365234375,0.2500828802585602,5.234622982039582
step17_factorial,periodic_hebbian_iv1.8_thr0.05_dur200,3,periodic,hebbian,1.8,0.05,200,-0.0002791685692500323,-0.00023844779934734106,4.0720769902691245e-05,0.8788677453994751,0.3387695550918579,1.0,0.3948974609375,0.99853515625,0.23599740862846375,5.1895669210352935
step17_factorial,periodic_hebbian_iv1.8_thr0.05_dur200,4,periodic,hebbian,1.8,0.05,200,-0.00026649280334822834,-0.00023019230866339058,3.630049468483776e-05,0.8719223737716675,0.35219284892082214,1.0,0.4051513671875,0.99853515625,0.25019052624702454,5.263903438986745
step17_factorial,periodic_hebbian_iv1.8_thr0.05_dur1000,0,periodic,hebbian,1.8,0.05,1000,-0.0002585904148872942,-0.00022190966410562396,3.668075078167021e-05,0.8716672658920288,0.35030943155288696,1.0,0.40673828125,0.998291015625,0.25476279854774475,5.1188279669731855
step17_factorial,periodic_hebbian_iv1.8_thr0.05_dur1000,1,periodic,hebbian,1.8,0.05,1000,-0.0002678088203538209,-0.00022510645794682205,4.270236240699887e-05,0.8791351318359375,0.34875819087028503,1.0,0.4000244140625,0.9979248046875,0.24984599649906158,5.215508955996484
step17_factorial,periodic_hebbian_iv1.8_thr0.05_dur1000,2,periodic,hebbian,1.8,0.05,1000,-0.0002715807349886745,-0.00022847839863970876,4.3102336348965764e-05,0.8693147301673889,0.36105793714523315,1.0,0.3931884765625,0.9974365234375,0.25334036350250244,5.1507942119496875
step17_factorial,periodic_hebbian_iv1.8_thr0.05_dur1000,3,periodic,hebbian,1.8,0.05,1000,-0.0002791685692500323,-0.00023518562375102192,4.3982945499010384e-05,0.8786008358001709,0.3405947983264923,1.0,0.39599609375,0.9984130859375,0.2385053187608719,5.243010994978249
step17_factorial,periodic_hebbian_iv1.8_thr0.05_dur1000,4,periodic,hebbian,1.8,0.05,1000,-0.00026649280334822834,-0.00022217798687051982,4.431481647770852e-05,0.870368480682373,0.3587213158607483,1.0,0.4046630859375,0.9976806640625,0.25188225507736206,5.24280494695995
step17_factorial,periodic_hebbian_iv1.8_thr0.20_dur200,0,periodic,hebbian,1.8,0.2,200,-0.0002585904148872942,-0.00022706095478497446,3.152946010231972e-05,0.9087352752685547,0.35585829615592957,1.0,0.40576171875,0.9959716796875,0.252847820520401,5.123517138010357
step17_factorial,periodic_hebbian_iv1.8_thr0.20_dur200,1,periodic,hebbian,1.8,0.2,200,-0.0002678088203538209,-0.00023200320720206946,3.580561315175146e-05,0.9094382524490356,0.3490052819252014,1.0,0.3968505859375,0.9964599609375,0.2460230439901352,5.156895324995276
step17_factorial,periodic_hebbian_iv1.8_thr0.20_dur200,2,periodic,hebbian,1.8,0.2,200,-0.0002715807349886745,-0.0002295517479069531,4.2028987081721425e-05,0.9110891819000244,0.3618928790092468,1.0,0.3892822265625,0.995361328125,0.2502654194831848,5.2411065439810045
step17_factorial,periodic_hebbian_iv1.8_thr0.20_dur200,3,periodic,hebbian,1.8,0.2,200,-0.0002791685692500323,-0.00024318773648701608,3.5980832763016224e-05,0.9102314710617065,0.34907564520835876,1.0,0.393310546875,0.99658203125,0.23570314049720764,5.386537451995537
step17_factorial,periodic_hebbian_iv1.8_thr0.20_dur200,4,periodic,hebbian,1.8,0.2,200,-0.00026649280334822834,-0.00022632403124589473,4.0168772102333605e-05,0.9071187973022461,0.3572755455970764,1.0,0.404296875,0.995849609375,0.24990463256835938,5.175872038991656
step17_factorial,periodic_hebbian_iv1.8_thr0.20_dur1000,0,periodic,hebbian,1.8,0.2,1000,-0.0002585904148872942,-0.0002356363256694749,2.2954089217819273e-05,0.9055474996566772,0.356720507144928,1.0,0.40283203125,0.9957275390625,0.25017285346984863,5.160407182003837
step17_factorial,periodic_hebbian_iv1.8_thr0.20_dur1000,1,periodic,hebbian,1.8,0.2,1000,-0.0002678088203538209,-0.00023184425663203,3.596456372179091e-05,0.9110848903656006,0.34823915362358093,1.0,0.398681640625,0.9969482421875,0.24471630156040192,5.15762937796535
step17_factorial,periodic_hebbian_iv1.8_thr0.20_dur1000,2,periodic,hebbian,1.8,0.2,1000,-0.0002715807349886745,-0.00022890791296958923,4.267282201908529e-05,0.9072120189666748,0.3624148964881897,1.0,0.390869140625,0.9952392578125,0.24962973594665527,5.516208056011237
step17_factorial,periodic_hebbian_iv1.8_thr0.20_dur1000,3,periodic,hebbian,1.8,0.2,1000,-0.0002791685692500323,-0.00023624835012014955,4.292021912988275e-05,0.909408688545227,0.3467732071876526,1.0,0.39404296875,0.9970703125,0.2370859980583191,5.323980120010674
step17_factorial,periodic_hebbian_iv1.8_thr0.20_dur1000,4,periodic,hebbian,1.8,0.2,1000,-0.00026649280334822834,-0.00022924022050574422,3.7252582842484117e-05,0.9110336303710938,0.36643508076667786,1.0,0.4014892578125,0.9954833984375,0.25031664967536926,5.191141878021881
step17_factorial,valence_gated_uniform_iv0.2_thr0.05_dur200,0,valence_gated,uniform,0.2,0.05,200,-0.0002585904148872942,-0.00021418069081846625,4.440972406882793e-05,0.8352442979812622,0.3583574593067169,0.9937744140625,0.406982421875,0.9937744140625,0.260041743516922,4.477111355983652
step17_factorial,valence_gated_uniform_iv0.2_thr0.05_dur200,1,valence_gated,uniform,0.2,0.05,200,-0.0002678088203538209,-0.00022680121765006334,4.1007602703757584e-05,0.85850590467453,0.3390215337276459,0.9957275390625,0.39892578125,0.9957275390625,0.24913686513900757,4.656925067014527
step17_factorial,valence_gated_uniform_iv0.2_thr0.05_dur200,2,valence_gated,uniform,0.2,0.05,200,-0.0002715807349886745,-0.0002261108165839687,4.546991840470582e-05,0.8437054753303528,0.34630683064460754,0.9967041015625,0.394287109375,0.9967041015625,0.25040170550346375,4.591481909970753
step17_factorial,valence_gated_uniform_iv0.2_thr0.05_dur200,3,valence_gated,uniform,0.2,0.05,200,-0.0002791685692500323,-0.00023521627008449286,4.3952299165539443e-05,0.8638069033622742,0.33533939719200134,0.996826171875,0.3961181640625,0.996826171875,0.2369050234556198,4.430399316013791
step17_factorial,valence_gated_uniform_iv0.2_thr0.05_dur200,4,valence_gated,uniform,0.2,0.05,200,-0.00026649280334822834,-0.00022153429745230824,4.49585058959201e-05,0.8428941965103149,0.35087841749191284,0.9942626953125,0.40478515625,0.9942626953125,0.25334274768829346,4.5441157419700176
step17_factorial,valence_gated_uniform_iv0.2_thr0.05_dur1000,0,valence_gated,uniform,0.2,0.05,1000,-0.0002585904148872942,-0.0002193367836298421,3.925363125745207e-05,0.846832275390625,0.35007569193840027,0.9932861328125,0.4078369140625,0.9932861328125,0.257009357213974,4.4058489670278504
step17_factorial,valence_gated_uniform_iv0.2_thr0.05_dur1000,1,valence_gated,uniform,0.2,0.05,1000,-0.0002678088203538209,-0.00022949442791286856,3.831439244095236e-05,0.859883725643158,0.34191614389419556,0.9947509765625,0.3994140625,0.9947509765625,0.24807211756706238,4.453606210008729
step17_factorial,valence_gated_uniform_iv0.2_thr0.05_dur1000,2,valence_gated,uniform,0.2,0.05,1000,-0.0002715807349886745,-0.00022468228416983038,4.689845081884414e-05,0.8422399759292603,0.35346513986587524,0.992431640625,0.393798828125,0.992431640625,0.252504825592041,4.601579068985302
step17_factorial,valence_gated_uniform_iv0.2_thr0.05_dur1000,3,valence_gated,uniform,0.2,0.05,1000,-0.0002791685692500323,-0.00023439840879291296,4.4770160457119346e-05,0.8640556335449219,0.3371630012989044,0.996337890625,0.3956298828125,0.996337890625,0.23686234652996063,4.47446947300341
step17_factorial,valence_gated_uniform_iv0.2_thr0.05_dur1000,4,valence_gated,uniform,0.2,0.05,1000,-0.00026649280334822834,-0.00022547064872924238,4.102215461898595e-05,0.84055495262146,0.3527500331401825,0.9915771484375,0.4053955078125,0.9915771484375,0.2523782253265381,4.447556872968562
step17_factorial,valence_gated_uniform_iv0.2_thr0.20_dur200,0,valence_gated,uniform,0.2,0.2,200,-0.0002585904148872942,-0.0002145452017430216,4.4045213144272566e-05,0.8456880450248718,0.35634392499923706,0.9744873046875,0.4071044921875,0.9744873046875,0.25817185640335083,4.40377203800017
step17_factorial,valence_gated_uniform_iv0.2_thr0.20_dur200,1,valence_gated,uniform,0.2,0.2,200,-0.0002678088203538209,-0.00021913643286097795,4.867238749284297e-05,0.8478952050209045,0.35907623171806335,0.9698486328125,0.3968505859375,0.9698486328125,0.2526252865791321,4.442131767049432
step17_factorial,valence_gated_uniform_iv0.2_thr0.20_dur200,2,valence_gated,uniform,0.2,0.2,200,-0.0002715807349886745,-0.000223699098569341,4.788163641933352e-05,0.8476669788360596,0.349423348903656,0.978759765625,0.3956298828125,0.978759765625,0.25130578875541687,4.644546413968783
step17_factorial,valence_gated_uniform_iv0.2_thr0.20_dur200,3,valence_gated,uniform,0.2,0.2,200,-0.0002791685692500323,-0.00023652268282603472,4.264588642399758e-05,0.8625931739807129,0.3372270464897156,0.9827880859375,0.39453125,0.9827880859375,0.2367212027311325,4.438515868969262
step17_factorial,valence_gated_uniform_iv0.2_thr0.20_dur200,4,valence_gated,uniform,0.2,0.2,200,-0.00026649280334822834,-0.00021849435870535672,4.799844464287162e-05,0.8406359553337097,0.3537102937698364,0.971923828125,0.403564453125,0.971923828125,0.2525928318500519,4.531106095993891
step17_factorial,valence_gated_uniform_iv0.2_thr0.20_dur1000,0,valence_gated,uniform,0.2,0.2,1000,-0.0002585904148872942,-0.00022077634639572352,3.781406849157065e-05,0.8452876806259155,0.3531602919101715,0.974853515625,0.40673828125,0.974853515625,0.25584444403648376,4.521567662945017
step17_factorial,valence_gated_uniform_iv0.2_thr0.20_dur1000,1,valence_gated,uniform,0.2,0.2,1000,-0.0002678088203538209,-0.00021792568441014737,4.988313594367355e-05,0.8436121940612793,0.363069623708725,0.967041015625,0.3948974609375,0.967041015625,0.253345787525177,4.454017837007996
step17_factorial,valence_gated_uniform_iv0.2_thr0.20_dur1000,2,valence_gated,uniform,0.2,0.2,1000,-0.0002715807349886745,-0.000226771502639167,4.480923234950751e-05,0.841358482837677,0.35644546151161194,0.9691162109375,0.3907470703125,0.9691162109375,0.2503735423088074,4.436479226977099
step17_factorial,valence_gated_uniform_iv0.2_thr0.20_dur1000,3,valence_gated,uniform,0.2,0.2,1000,-0.0002791685692500323,-0.00023760642216075212,4.156214708928019e-05,0.8593395352363586,0.33895596861839294,0.980712890625,0.3934326171875,0.980712890625,0.23682250082492828,4.421429726993665
step17_factorial,valence_gated_uniform_iv0.2_thr0.20_dur1000,4,valence_gated,uniform,0.2,0.2,1000,-0.00026649280334822834,-0.00022486560919787735,4.162719415035099e-05,0.8314194679260254,0.3676131069660187,0.9608154296875,0.39990234375,0.9608154296875,0.25263553857803345,4.567160042002797
step17_factorial,valence_gated_uniform_iv1.0_thr0.05_dur200,0,valence_gated,uniform,1.0,0.05,200,-0.0002585904148872942,-0.00022241765691433102,3.6172757972963154e-05,0.8514261245727539,0.3469078838825226,0.9937744140625,0.4071044921875,0.9937744140625,0.2557733356952667,4.413436870963778
step17_factorial,valence_gated_uniform_iv1.0_thr0.05_dur200,1,valence_gated,uniform,1.0,0.05,200,-0.0002678088203538209,-0.0002265557850478217,4.125303530599922e-05,0.8603018522262573,0.34474632143974304,0.9959716796875,0.3983154296875,0.9959716796875,0.250056654214859,4.543001121026464
step17_factorial,valence_gated_uniform_iv1.0_thr0.05_dur200,2,valence_gated,uniform,1.0,0.05,200,-0.0002715807349886745,-0.00022546641412191093,4.611432086676359e-05,0.8507012128829956,0.3478660583496094,0.994140625,0.393310546875,0.994140625,0.2516045868396759,4.5219491380266845
step17_factorial,valence_gated_uniform_iv1.0_thr0.05_dur200,3,valence_gated,uniform,1.0,0.05,200,-0.0002791685692500323,-0.00023425409744959325,4.491447180043906e-05,0.8687164783477783,0.3368337154388428,0.99658203125,0.3956298828125,0.99658203125,0.2386285811662674,4.407924033002928
step17_factorial,valence_gated_uniform_iv1.0_thr0.05_dur200,4,valence_gated,uniform,1.0,0.05,200,-0.00026649280334822834,-0.00022258146782405674,4.391133552417159e-05,0.8535242676734924,0.34416288137435913,0.9952392578125,0.405029296875,0.9952392578125,0.2537616491317749,4.422973762033507
step17_factorial,valence_gated_uniform_iv1.0_thr0.05_dur1000,0,valence_gated,uniform,1.0,0.05,1000,-0.0002585904148872942,-0.00021806541190017015,4.0525002987124026e-05,0.8504437804222107,0.3455893397331238,0.994384765625,0.4080810546875,0.994384765625,0.2588639557361603,4.410047143988777
step17_factorial,valence_gated_uniform_iv1.0_thr0.05_dur1000,1,valence_gated,uniform,1.0,0.05,1000,-0.0002678088203538209,-0.00022282999998424202,4.49788203695789e-05,0.8588364720344543,0.34674111008644104,0.9923095703125,0.3988037109375,0.9923095703125,0.2516438066959381,4.4405586600187235
step17_factorial,valence_gated_uniform_iv1.0_thr0.05_dur1000,2,valence_gated,uniform,1.0,0.05,1000,-0.0002715807349886745,-0.0002246809599455446,4.689977504312992e-05,0.8467625379562378,0.3469918370246887,0.9920654296875,0.392333984375,0.9920654296875,0.2522997558116913,4.460222074994817
step17_factorial,valence_gated_uniform_iv1.0_thr0.05_dur1000,3,valence_gated,uniform,1.0,0.05,1000,-0.0002791685692500323,-0.00023457815404981375,4.459041520021856e-05,0.8642557859420776,0.3371913731098175,0.9951171875,0.3955078125,0.9951171875,0.2382630854845047,4.408143748005386
step17_factorial,valence_gated_uniform_iv1.0_thr0.05_dur1000,4,valence_gated,uniform,1.0,0.05,1000,-0.00026649280334822834,-0.0002239542518509552,4.253855149727315e-05,0.8474744558334351,0.3468930125236511,0.990966796875,0.4049072265625,0.990966796875,0.25239136815071106,4.5858117490424775
step17_factorial,valence_gated_uniform_iv1.0_thr0.20_dur200,0,valence_gated,uniform,1.0,0.2,200,-0.0002585904148872942,-0.00022157277271617204,3.7017642171122134e-05,0.8680461645126343,0.33360040187835693,0.989501953125,0.404296875,0.989501953125,0.2572138011455536,4.404935707978439
step17_factorial,valence_gated_uniform_iv1.0_thr0.20_dur200,1,valence_gated,uniform,1.0,0.2,200,-0.0002678088203538209,-0.00022536214964929968,4.244667070452124e-05,0.8724389672279358,0.32933318614959717,0.990966796875,0.3948974609375,0.990966796875,0.24751481413841248,4.599746490013786
step17_factorial,valence_gated_uniform_iv1.0_thr0.20_dur200,2,valence_gated,uniform,1.0,0.2,200,-0.0002715807349886745,-0.00022570531291421503,4.587542207445949e-05,0.8693276643753052,0.3236418068408966,0.9937744140625,0.3919677734375,0.9937744140625,0.24892447888851166,4.550673727004323
step17_factorial,valence_gated_uniform_iv1.0_thr0.20_dur200,3,valence_gated,uniform,1.0,0.2,200,-0.0002791685692500323,-0.00023889276781119406,4.0275801438838243e-05,0.8754270076751709,0.31878843903541565,0.9935302734375,0.394775390625,0.9935302734375,0.2355167418718338,4.509905623039231
step17_factorial,valence_gated_uniform_iv1.0_thr0.20_dur200,4,valence_gated,uniform,1.0,0.2,200,-0.00026649280334822834,-0.0002240401809103787,4.245262243784964e-05,0.8650858402252197,0.33049634099006653,0.9910888671875,0.401611328125,0.9910888671875,0.2513592839241028,4.555956696043722
step17_factorial,valence_gated_uniform_iv1.0_thr0.20_dur1000,0,valence_gated,uniform,1.0,0.2,1000,-0.0002585904148872942,-0.00022243722924031317,3.6153185646981e-05,0.8667239546775818,0.33656027913093567,0.9854736328125,0.405029296875,0.9854736328125,0.2562320828437805,4.448513557028491
step17_factorial,valence_gated_uniform_iv1.0_thr0.20_dur1000,1,valence_gated,uniform,1.0,0.2,1000,-0.0002678088203538209,-0.00022166568669490516,4.614313365891576e-05,0.869121789932251,0.3378664255142212,0.984130859375,0.395751953125,0.984130859375,0.25261473655700684,4.419267179968301
step17_factorial,valence_gated_uniform_iv1.0_thr0.20_dur1000,2,valence_gated,uniform,1.0,0.2,1000,-0.0002715807349886745,-0.00022393182734958827,4.7648907639086246e-05,0.8627084493637085,0.33435067534446716,0.9862060546875,0.3917236328125,0.9862060546875,0.2517305016517639,4.4453189939958975
step17_factorial,valence_gated_uniform_iv1.0_thr0.20_dur1000,3,valence_gated,uniform,1.0,0.2,1000,-0.0002791685692500323,-0.00023780515766702592,4.136341158300638e-05,0.8787345290184021,0.3228158950805664,0.989990234375,0.3963623046875,0.989990234375,0.2349696159362793,4.404790834989399
step17_factorial,valence_gated_uniform_iv1.0_thr0.20_dur1000,4,valence_gated,uniform,1.0,0.2,1000,-0.00026649280334822834,-0.0002244207717012614,4.2072031646966934e-05,0.8619946241378784,0.3311128616333008,0.9884033203125,0.40380859375,0.9884033203125,0.2512330114841461,4.428666546009481
step17_factorial,valence_gated_uniform_iv1.8_thr0.05_dur200,0,valence_gated,uniform,1.8,0.05,200,-0.0002585904148872942,-0.0002208026562584564,3.7787758628837764e-05,0.8631053566932678,0.3511538505554199,0.99755859375,0.407470703125,0.9974365234375,0.25444141030311584,4.488528196990956
step17_factorial,valence_gated_uniform_iv1.8_thr0.05_dur200,1,valence_gated,uniform,1.8,0.05,200,-0.0002678088203538209,-0.0002204129268648103,4.739589348901063e-05,0.8709663152694702,0.3632805645465851,0.994140625,0.3973388671875,0.994140625,0.25407251715660095,4.5943177249864675
